timestamp,frame_idx,stamp_idx,bg_x,bg_y,bg_z,bg_norm,ba_x,ba_y,ba_z,ba_norm
64.96,144,812,-0.00026204911758213764,-3.3259233020569706e-05,-0.00018725393408314535,0.00032378998198880163,0.004090107717534835,0.011665151439432541,-0.005508081794633705,0.013533059679995074
65.04,144,813,-0.0002585400208498765,-2.9549840070256374e-05,-0.00017470935172199964,0.0003134317996125372,0.004190776910745502,0.011855538430770364,-0.006382918658183552,0.014101703911091678
65.12,144,814,-0.0002576493190684027,-3.0007478100250547e-05,-0.0001761168053485894,0.0003135295033717585,0.004570785626278832,0.01185902995976824,-0.006704560877205315,0.014369405324655226
65.2,144,815,-0.0002575709172400973,-2.8314879295411212e-05,-0.00018363709074673942,0.00031759579798124683,0.004919358242741748,0.011639645295478777,-0.0071021441306295145,0.014495581374240486
65.28,144,816,-0.0002563553544711182,-2.9455901018795542e-05,-0.00018748786044928695,0.0003189630318496064,0.005102344163929744,0.011967110744147363,-0.007325242022585089,0.014929997529113045
65.36,145,817,-0.0002583221026565703,-2.851139394747768e-05,-0.00017911377808777962,0.0003156342088662417,0.003808077724041285,0.011854962999332532,-0.0051524959926922895,0.013475526654739434
65.44,145,818,-0.0002556750077461427,-3.0995369046488136e-05,-0.00018273434948105314,0.0003157883230402635,0.004032628030724308,0.012004689736746675,-0.0056714206968419625,0.013875866719967503
65.52,145,819,-0.0002560465582657026,-2.973913554900885e-05,-0.00017696249676382126,0.0003126659262596416,0.004291259296702616,0.011896439560336737,-0.0059815106193585495,0.013989948171947623
65.6,145,820,-0.00025707648358249183,-3.05087681044982e-05,-0.00017539604311649667,0.00031270253482074177,0.00456553502555003,0.011999545604288233,-0.006272141690014911,0.014288910600830991
65.68,145,821,-0.00026561142211533744,-3.362768774737046e-05,-0.00017122622821255618,0.0003178028794225518,0.005035542425457154,0.011856202832511271,-0.006390496941547075,0.014379314458073087
65.76,145,822,-0.00025911959227845765,-2.846628857215341e-05,-0.0001606573968238263,0.00030620922886457166,0.005382302138319313,0.011876959020486782,-0.006738717301920371,0.014677930465759808
65.84,145,823,-0.0002556078525323942,-3.078227061809409e-05,-0.00016145188026609386,0.00030389082266841307,0.005291117057601757,0.011900965451938314,-0.007262498039019335,0.014912168727996384
65.92,145,824,-0.0002574317614187808,-3.239427193623862e-05,-0.00017018510914490709,0.0003102957814990706,0.005590544676366561,0.01174976190036461,-0.0074640734932209666,0.01500078289976607
66.0,145,825,-0.00025723188728352884,-2.935846240754166e-05,-0.00017800007594703996,0.00031418814456871715,0.00570270723252527,0.011652036086396627,-0.007355946189533568,0.014913106956026925
66.08,145,826,-0.00026123878820655933,-3.187677261160761e-05,-0.00017321345681683018,0.0003150630646683289,0.005693865611653187,0.011960380919237987,-0.007699586486341457,0.01532169864595603
66.16,145,827,-0.0002576236372736227,-3.1713987853223273e-05,-0.00017136087285957163,0.00031103096992878346,0.0059364700756915885,0.012038002157877791,-0.008016197560027829,0.015633764621294774
66.24,146,828,-0.0002622958960273339,-2.8196561444558673e-05,-0.0001684723703790711,0.0003130129753400354,0.004956767940030624,0.012137274127400344,-0.006011718397662265,0.0144230277593773
66.32,146,829,-0.0002627028288513772,-3.0246570129199203e-05,-0.0001727473668949688,0.00031586276143325524,0.0052241192515857515,0.011927543301620346,-0.006476286641259898,0.014543039566286638
66.4,146,830,-0.0002606551876469334,-3.039774044490692e-05,-0.00017384411634967318,0.0003147807590384341,0.005216078481791605,0.011767968133127952,-0.006649724504040706,0.014488318904902797
66.48,146,831,-0.0002572428429770862,-2.6884092958398698e-05,-0.00017696722994449895,0.00031339118556742915,0.0057316124076345915,0.011756796513594556,-0.006942452200138207,0.014807811708845561
66.56,146,832,-0.00025849159618153075,-3.026391829244083e-05,-0.00017720577626182833,0.00031485821759554613,0.006110523552907374,0.011887004071858005,-0.0072527019234565485,0.015206612018642249
66.64,146,833,-0.0002617984254499007,-3.015693408860458e-05,-0.00018278095221279425,0.0003207128509016866,0.006473647486428944,0.01193209700388784,-0.007541341823409746,0.015529162475363761
66.72,146,834,-0.00026172746447009233,-3.087477463764949e-05,-0.00017947795844808228,0.00031885240305752854,0.006155924867733139,0.011792192930980437,-0.007705362035747481,0.015372827625410325
66.8,146,835,-0.0002690698279871165,-3.2277976740918577e-05,-0.00017283746161289858,0.00032142375184838774,0.0065988211967222005,0.011681974790523648,-0.007667797389552695,0.015453416871357976
66.88,146,836,-0.00026571174076287044,-3.381324768575604e-05,-0.00016151379428780866,0.0003127823055154139,0.0067107167904532725,0.011803604669687396,-0.008200599163690274,0.015862176070245065
66.96,146,837,-0.0002637271121918684,-3.4498278770467784e-05,-0.00016760600137170686,0.00031437858171160426,0.006746567882861188,0.011884408780813588,-0.008626399312386238,0.016160758502133214
67.04,146,838,-0.0002635492510419923,-3.730902078238859e-05,-0.0001749208156455738,0.0003185081827875833,0.007000883362222167,0.01195492919964417,-0.008426454690101826,0.016215358110886206
67.12,146,839,-0.00026164040671889413,-2.9577060760417573e-05,-0.00018964983127374636,0.0003244958604565153,0.006927518161693873,0.011863020065798188,-0.008849287635340618,0.01634110291917658
67.2,147,840,-0.0002676898857702777,-2.7480552993773577e-05,-0.00019534798165018324,0.00033252652476358673,0.005772221613044923,0.012112102882051761,-0.006945742094093261,0.015108438430664122
67.28,147,841,-0.00026615665566767345,-2.735747264466064e-05,-0.0001799588043561361,0.0003224483957643361,0.005970053923430283,0.012054569383773021,-0.007290882328027143,0.015300691226150591
67.36,147,842,-0.00026099191263832675,-2.412421616211289e-05,-0.00017745015762472157,0.00031652379801380947,0.0064999396647721095,0.01212127419193598,-0.008049472028921721,0.015936389290744757
67.44,147,843,-0.0002611384011538476,-2.43766140299359e-05,-0.00017762874101426114,0.00031676403442162395,0.006706551621470956,0.01200807337537281,-0.008136149193055033,0.01598025608466404
67.52,147,844,-0.0002612612064946896,-1.8984405384029005e-05,-0.00017398248773763036,0.00031446419781307487,0.007170942681351896,0.011889568533322903,-0.00827576486877012,0.01616392721497428
67.6,147,845,-0.0002624235865050138,-2.0465529894185332e-05,-0.00016391388378042172,0.00031008504956541496,0.007093368864964921,0.012046478976743139,-0.008693332347173982,0.016462307398721166
67.68,147,846,-0.0002615361322390145,-2.148180887841407e-05,-0.0001721409297329203,0.00031383931600190916,0.007335778589238705,0.012152005063099458,-0.009062499362979697,0.0168408363589204
67.76,147,847,-0.0002604345191478657,-2.0926983275978108e-05,-0.0001804952564830526,0.0003175572625617245,0.007627156152275529,0.011949624395362287,-0.009411468680984077,0.01701595653774939
67.84,147,848,-0.000257819940457644,-2.459938536282091e-05,-0.00018081606344017313,0.0003158650032146841,0.007859639086340846,0.011990783814193677,-0.00958362626257735,0.01724525196646973
67.92,147,849,-0.0002698278316813412,-2.172970001073956e-05,-0.00018219842330317531,0.00032630584436472174,0.008111220708742232,0.011967734368195341,-0.009913686503384056,0.01752996712435571
68.0,147,850,-0.00026047435078941934,-2.1070914605104874e-05,-0.00017864663356941915,0.0003165525083570677,0.008382992484497571,0.012287210369579134,-0.01020368906552272,0.01803788713256915
68.08,147,851,-0.0002561789591002444,-1.8536321252627287e-05,-0.00017655720101234285,0.0003116788403478461,0.008776907589448336,0.012221622217702581,-0.010491161725812543,0.01834302676286308
68.16,147,852,-0.000256403746873015,-1.662206565337058e-05,-0.00017959538959974798,0.0003134863289564496,0.008835449032486412,0.01224612990509267,-0.01018277209410687,0.01821322884001054
68.24,147,853,-0.0002632445791346384,-1.7392460250067484e-05,-0.00019396408526171167,0.0003274481218280777,0.008671697567522849,0.012235545984499139,-0.010270813018164729,0.018176812820059427
