timestamp,frame_idx,stamp_idx,bg_x,bg_y,bg_z,bg_norm,ba_x,ba_y,ba_z,ba_norm
51.8,128,518,0.02030656855898009,0.0278786890699755,0.013019299567382863,0.03686570482340173,0.04985557582016656,0.05510691989759946,0.01871977482353655,0.07663407225513161
51.9,128,519,0.020300966759909576,0.027855201396138857,0.013035061675814558,0.0368504318712644,0.04935270265380076,0.06154531380503053,0.016287712780332822,0.08055311600558213
52.0,128,520,0.020311394749962533,0.02787882833766992,0.012996931452922997,0.0368605758685625,0.05361706533193583,0.06213536562451167,0.014090513310696535,0.0832714592249934
52.1,128,521,0.02032250625909498,0.02791144784891596,0.01295075264448571,0.03687512950122838,0.049018586162428754,0.07076853919889974,0.01105329938099716,0.0867939131328667
52.2,129,522,0.02028115581317649,0.027919941581425717,0.012906386154841786,0.03684322492136728,0.04793730807172148,0.057281038580972096,0.011297832476784422,0.07554299375025743
52.3,129,523,0.020269635700882607,0.02792266773267057,0.012910614779917982,0.036840432662375903,0.04240818892389914,0.06588711202215701,0.012319548440168202,0.0793179506303273
52.4,129,524,0.020259828809532924,0.027909774971327305,0.012913200861042952,0.03682617219884995,0.04355669445331087,0.07105697113308806,0.009196147909910734,0.08385015154839344
52.5,130,525,0.02037854854848131,0.02780828242082559,0.012911479065523682,0.036814292113235905,0.02188912867126154,0.06211342066484158,0.019140594504585197,0.06858260230308828
52.6,130,526,0.020464651487890614,0.02776335064464505,0.01284516272264357,0.03680494266955905,0.03283279418352436,0.07108001248537012,0.02185327707292421,0.08128915221383501
52.7,130,527,0.020576930413590617,0.027722604240074826,0.012730933984946206,0.036797140258811194,0.04909433024376363,0.05944111718402704,0.026685183060877755,0.0815818525725024
52.8,130,528,0.02066390958039557,0.02774193127904317,0.012629673153290485,0.036825542143963934,0.037012363440976526,0.05904840717053409,0.0163748070191236,0.0715874551983632
52.9,131,529,0.02071328368868776,0.027755535716987925,0.01256969959831403,0.03684300791326499,0.004822256158319596,0.06281135130281319,0.02575108035639877,0.06805613966765652
53.0,132,530,0.020709066360381223,0.027786936000444625,0.012542608993718781,0.03685507132242175,0.00856678065082806,0.04598085204569481,0.0291424620159151,0.05510818068051724
53.1,132,531,0.020690700208768703,0.027810674928379478,0.012531914728113486,0.03685902334373286,0.006077348593098767,0.05048032814026002,0.030584840923253104,0.059334898578922886
53.2,133,532,0.020666595797995825,0.02775459613452481,0.012571742639072521,0.03681676929676737,-0.0024587745526592764,0.043045686589592826,0.035578635270745576,0.055900053613561033
53.3,133,533,0.02067897598338716,0.027708027239098952,0.012599312828632291,0.03679806387512651,-0.0020644084474986633,0.04924081332074094,0.035574758465765924,0.0607822582553803
53.4,133,534,0.020657632206894084,0.0276599534722193,0.012651579905937328,0.03676782926142039,-0.003313378298910838,0.04742590898004425,0.031909665684079415,0.05725750677775667
53.5,133,535,0.020607636659580396,0.027633879088424067,0.012741073014814008,0.03675106670201213,-0.008569333646460826,0.0561875770545699,0.03516022240566569,0.06683351355437982
53.6,134,536,0.020502162461942513,0.027576813700274008,0.01284982137460496,0.03668701717003931,-0.0029167377940202827,0.050228548127405924,0.037483355639563135,0.06274086671658409
53.7,134,537,0.020448617170591404,0.027574226417242054,0.012904124851267938,0.03667424634366528,-0.004459042051655763,0.05348599523894805,0.035665634315083246,0.06444123069756234
53.8,134,538,0.020448090268133344,0.027577902646660234,0.012906402368554221,0.036677518074447475,-0.0033816388293937873,0.061320923518273604,0.03678284259757749,0.07158679104321261
53.9,134,539,0.020466383334202184,0.027585279813573473,0.012883561680814837,0.036685237777054326,-0.0025735498379084397,0.06293642574004324,0.037115652581994125,0.07311079612675178
54.0,134,540,0.020480213713175967,0.027575923173804306,0.012856276611018565,0.03667634852222807,-0.0009925193505763883,0.06818446178190425,0.03692635667311176,0.07754780293663449
54.1,134,541,0.020480368903105946,0.027552671813374917,0.012854045609187107,0.03665817402689223,-0.0004951752172939849,0.06904479437188683,0.03726564267274819,0.07846118118002628
54.2,135,542,0.02051297776584855,0.02747125451668249,0.012900809946363102,0.03663172093711577,-0.0015531498291671306,0.06515955643703582,0.03842542691584341,0.07566170433665845
54.3,135,543,0.020565163965681792,0.027438987971264327,0.012874396631052418,0.036627504944183945,0.000509313553801181,0.06965022440549602,0.03729950189721365,0.07901054361167428
54.4,135,544,0.02065410619857909,0.027406876954499657,0.012787800370378433,0.03662317361417383,0.008319621867592414,0.061286901653263455,0.03196751205321997,0.06962199544073175
54.5,135,545,0.020763125597317963,0.027364853544380622,0.012681738350683364,0.036616513783682275,0.0239388897562135,0.052207809769478336,0.037295914804942654,0.06848146541089582
54.6,136,546,0.02093993692764253,0.027339044856574977,0.012551430147179056,0.03665300439176823,0.010668480150299062,0.06613258565165156,0.0502468479529503,0.0837381698086199
54.7,136,547,0.021001670201842793,0.02734330206453634,0.0124866650002704,0.03666937580445605,-0.0005131200902978527,0.06488001877496895,0.043066952368390254,0.07787453059099994
54.8,137,548,0.02103654923047659,0.027456975333289797,0.012331683469121958,0.036721823418258595,-0.01395808079159257,0.04275500551855436,0.039300330236105664,0.059727166958957634
54.9,137,549,0.02104844029739285,0.027449798173381425,0.01231441594491437,0.036717476748500115,-0.018366452775279152,0.04256930293834441,0.042555680132681746,0.06293217024509977
